tag,step,wall_time,value
loss/train,2568,1767726481.5276475,0.12228754162788391
loss/train,2569,1767726481.5305092,0.14503127336502075
loss/train,2570,1767726481.5334098,0.1548323929309845
loss/train,2571,1767726481.536256,0.13212059438228607
loss/train,2572,1767726481.539178,0.1137043833732605
loss/train,2573,1767726481.542045,0.15371212363243103
loss/train,2574,1767726481.5448246,0.09411671757698059
loss/train,2575,1767726481.5476365,0.12235579639673233
loss/train,2576,1767726481.5506155,0.12750762701034546
loss/train,2577,1767726481.5534902,0.0896618664264679
loss/train,2578,1767726481.556365,0.11648865789175034
loss/train,2579,1767726481.5584357,0.08169437199831009
loss/train,2580,1767726481.561986,0.13016843795776367
loss/train,2581,1767726481.5647619,0.11144843697547913
loss/train,2582,1767726481.5676644,0.079679474234581
loss/train,2583,1767726481.570497,0.1549372375011444
loss/train,2584,1767726481.5734427,0.09815623611211777
loss/train,2585,1767726481.5762959,0.1067335233092308
loss/train,2586,1767726481.5790699,0.10136274993419647
loss/train,2587,1767726481.5821064,0.14685651659965515
loss/train,2588,1767726481.5848567,0.10670451819896698
loss/train,2589,1767726481.587691,0.1260278820991516
loss/train,2590,1767726481.5905619,0.12811292707920074
loss/train,2591,1767726481.59409,0.11286547034978867
loss/train,2592,1767726481.5968807,0.0751848816871643
loss/train,2593,1767726481.5997381,0.10920095443725586
loss/train,2594,1767726481.6027298,0.10584183037281036
loss/train,2595,1767726481.605638,0.1346699446439743
loss/train,2596,1767726481.6085649,0.17997801303863525
loss/train,2597,1767726481.611513,0.09804588556289673
loss/train,2598,1767726481.6144145,0.07046131789684296
loss/train,2599,1767726481.6173012,0.15103183686733246
loss/train,2600,1767726481.6201513,0.13657069206237793
loss/train,2601,1767726481.6230278,0.09962065517902374
loss/train,2602,1767726481.6259258,0.09449352324008942
loss/train,2603,1767726481.6288443,0.1191408783197403
loss/train,2604,1767726481.631739,0.11645054817199707
loss/train,2605,1767726481.6346602,0.16543583571910858
loss/train,2606,1767726481.6376035,0.08706875145435333
loss/train,2607,1767726481.6404636,0.12667642533779144
loss/train,2608,1767726481.6441493,0.09843660145998001
loss/train,2609,1767726481.646235,0.05339765176177025
loss/train,2610,1767726481.6496305,0.16033485531806946
loss/train,2611,1767726481.6524265,0.11117268353700638
loss/train,2612,1767726481.6552997,0.18080726265907288
loss/train,2613,1767726481.6582646,0.08687882870435715
loss/train,2614,1767726481.6611748,0.1693543791770935
loss/train,2615,1767726481.6640522,0.09881867468357086
loss/train,2616,1767726481.6669908,0.09493482112884521
loss/train,2617,1767726481.6699467,0.19794222712516785
loss/train,2618,1767726481.672811,0.18055549263954163
loss/train,2619,1767726481.675809,0.14901450276374817
loss/train,2620,1767726481.6788406,0.12744152545928955
loss/train,2621,1767726481.6817224,0.12961524724960327
loss/train,2622,1767726481.684586,0.13449852168560028
loss/train,2623,1767726481.6877177,0.13996320962905884
loss/train,2624,1767726481.6905758,0.10167283564805984
loss/train,2625,1767726481.6933877,0.1514146327972412
loss/train,2626,1767726481.6962712,0.10238239169120789
loss/train,2627,1767726481.6992042,0.2318751960992813
loss/train,2628,1767726481.7020562,0.13151481747627258
loss/train,2629,1767726481.7052646,0.1724359095096588
loss/train,2630,1767726481.7081006,0.16718032956123352
loss/train,2631,1767726481.7110422,0.11611776053905487
loss/train,2632,1767726481.7138908,0.14240363240242004
loss/train,2633,1767726481.7168,0.12760673463344574
loss/train,2634,1767726481.7197123,0.1042838990688324
loss/train,2635,1767726481.722582,0.08242331445217133
loss/train,2636,1767726481.725538,0.13762713968753815
loss/train,2637,1767726481.7282813,0.1269146203994751
loss/train,2638,1767726481.7310922,0.07218021154403687
loss/train,2639,1767726481.7330906,0.2419687807559967
loss/train,2640,1767726481.7364595,0.14670948684215546
loss/train,2641,1767726481.7392516,0.12643811106681824
loss/train,2642,1767726481.742118,0.20039117336273193
loss/train,2643,1767726481.744977,0.12146367132663727
loss/train,2644,1767726481.7479055,0.12933684885501862
loss/train,2645,1767726481.7507894,0.1253991574048996
loss/train,2646,1767726481.7536466,0.1632556915283203
loss/train,2647,1767726481.7565453,0.15849515795707703
loss/train,2648,1767726481.7595186,0.12743058800697327
loss/train,2649,1767726481.7624717,0.11715279519557953
loss/train,2650,1767726481.765397,0.12461989372968674
loss/train,2651,1767726481.7682717,0.10924863070249557
loss/train,2652,1767726481.771932,0.08350228518247604
loss/train,2653,1767726481.7748158,0.10619324445724487
loss/train,2654,1767726481.7777147,0.0878017395734787
loss/train,2655,1767726481.7805755,0.11726175993680954
loss/train,2656,1767726481.7835047,0.13336114585399628
loss/train,2657,1767726481.786388,0.14939504861831665
loss/train,2658,1767726481.7892895,0.14840759336948395
loss/train,2659,1767726481.79222,0.18217509984970093
loss/train,2660,1767726481.7950308,0.13947702944278717
loss/train,2661,1767726481.7978823,0.1024722158908844
loss/train,2662,1767726481.8007355,0.16853788495063782
loss/train,2663,1767726481.8035488,0.16824640333652496
loss/train,2664,1767726481.8064141,0.0917372852563858
loss/train,2665,1767726481.8093262,0.20935417711734772
loss/train,2666,1767726481.8122807,0.1555924117565155
loss/train,2667,1767726481.8151512,0.10727636516094208
loss/train,2668,1767726481.8180788,0.10718192160129547
loss/train,2669,1767726481.820131,0.11192075163125992
loss/train,2670,1767726481.8236432,0.146515890955925
loss/train,2671,1767726481.8265514,0.10589984804391861
loss/train,2672,1767726481.8293662,0.12971076369285583
loss/train,2673,1767726481.8330033,0.09264466911554337
loss/train,2674,1767726481.8358285,0.10777516663074493
loss/train,2675,1767726481.8387659,0.11146849393844604
loss/train,2676,1767726481.8416107,0.12205620855093002
loss/train,2677,1767726481.8445566,0.1103498786687851
loss/train,2678,1767726481.8476236,0.15373948216438293
loss/train,2679,1767726481.8507438,0.15723645687103271
loss/train,2680,1767726481.8537834,0.1281026303768158
loss/train,2681,1767726481.8568292,0.08249777555465698
loss/train,2682,1767726481.860647,0.07117018103599548
loss/train,2683,1767726481.8635354,0.1485905945301056
loss/train,2684,1767726481.8664935,0.08009138703346252
loss/train,2685,1767726481.8693461,0.13394790887832642
loss/train,2686,1767726481.8723087,0.21306593716144562
loss/train,2687,1767726481.8752139,0.1927182525396347
loss/train,2688,1767726481.878132,0.1299186646938324
loss/train,2689,1767726481.8810856,0.10340851545333862
loss/train,2690,1767726481.883936,0.13701990246772766
loss/train,2691,1767726481.8868012,0.09806960821151733
loss/train,2692,1767726481.8897548,0.1337384134531021
loss/train,2693,1767726481.8926127,0.21044227480888367
loss/train,2694,1767726481.8954647,0.12865540385246277
loss/train,2695,1767726481.8983812,0.19618657231330872
loss/train,2696,1767726481.9013195,0.15682747960090637
loss/train,2697,1767726481.9041536,0.22449025511741638
loss/train,2698,1767726481.9070275,0.14756712317466736
loss/train,2699,1767726481.9091413,0.1837010681629181
loss/train,2700,1767726481.9125593,0.21989521384239197
loss/train,2701,1767726481.9153905,0.11503926664590836
loss/train,2702,1767726481.9181287,0.25884589552879333
loss/train,2703,1767726481.921064,0.1383453905582428
loss/train,2704,1767726481.9238265,0.21745559573173523
loss/train,2705,1767726481.9267037,0.12426073849201202
loss/train,2706,1767726481.9788322,0.23095574975013733
loss/train,2707,1767726481.9820068,0.12010394036769867
loss/train,2708,1767726481.9848406,0.14592698216438293
loss/train,2709,1767726481.987721,0.13340356945991516
loss/train,2710,1767726481.9906428,0.18270769715309143
loss/train,2711,1767726481.9935224,0.0887807086110115
loss/train,2712,1767726481.9964547,0.18967604637145996
loss/train,2713,1767726481.9993694,0.10360225290060043
loss/train,2714,1767726482.0022461,0.14244088530540466
loss/train,2715,1767726482.005033,0.17700402438640594
loss/train,2716,1767726482.0078251,0.199448823928833
loss/train,2717,1767726482.010734,0.12157167494297028
loss/train,2718,1767726482.0138316,0.15647965669631958
loss/train,2719,1767726482.016701,0.0898098275065422
loss/train,2720,1767726482.0194833,0.16909025609493256
loss/train,2721,1767726482.022418,0.11780522018671036
loss/train,2722,1767726482.0252583,0.19806604087352753
loss/train,2723,1767726482.0280974,0.12562638521194458
loss/train,2724,1767726482.0310373,0.1296280026435852
loss/train,2725,1767726482.034034,0.14208270609378815
loss/train,2726,1767726482.0369008,0.1511681079864502
loss/train,2727,1767726482.039797,0.1069871336221695
loss/train,2728,1767726482.0427341,0.17133131623268127
loss/train,2729,1767726482.044815,0.07987377047538757
loss/train,2730,1767726482.0482678,0.11984702944755554
loss/train,2731,1767726482.051266,0.11324439942836761
loss/train,2732,1767726482.054146,0.16116170585155487
loss/train,2733,1767726482.0569084,0.13412931561470032
loss/train,2734,1767726482.059908,0.1347108781337738
loss/train,2735,1767726482.062789,0.17645540833473206
loss/train,2736,1767726482.065658,0.14677655696868896
loss/train,2737,1767726482.0686057,0.1582011580467224
loss/train,2738,1767726482.071573,0.10609752684831619
loss/train,2739,1767726482.074582,0.16775712370872498
loss/train,2740,1767726482.0775173,0.09806980192661285
loss/train,2741,1767726482.080363,0.10300369560718536
loss/train,2742,1767726482.0833101,0.11445286870002747
loss/train,2743,1767726482.0862377,0.10401901602745056
loss/train,2744,1767726482.089009,0.0733477994799614
loss/train,2745,1767726482.0918124,0.12090394645929337
loss/train,2746,1767726482.0947533,0.0877990871667862
loss/train,2747,1767726482.097642,0.11111164093017578
loss/train,2748,1767726482.1004643,0.17342887818813324
loss/train,2749,1767726482.103391,0.15004518628120422
loss/train,2750,1767726482.106315,0.07614855468273163
loss/train,2751,1767726482.1090977,0.17314249277114868
loss/train,2752,1767726482.111879,0.10863354802131653
loss/train,2753,1767726482.1147807,0.13277007639408112
loss/train,2754,1767726482.117736,0.16931688785552979
loss/train,2755,1767726482.1206262,0.110687255859375
loss/train,2756,1767726482.1234825,0.18941941857337952
loss/train,2757,1767726482.1262817,0.11133792251348495
loss/train,2758,1767726482.1291254,0.16346989572048187
loss/train,2759,1767726482.1311204,0.1514570415019989
loss/train,2760,1767726482.134557,0.09335796535015106
loss/train,2761,1767726482.1374521,0.12278584390878677
loss/train,2762,1767726482.1404116,0.13477160036563873
loss/train,2763,1767726482.1440396,0.15005835890769958
loss/train,2764,1767726482.1468053,0.13654667139053345
loss/train,2765,1767726482.1496532,0.21237102150917053
loss/train,2766,1767726482.152461,0.15546700358390808
loss/train,2767,1767726482.1554081,0.12495909631252289
loss/train,2768,1767726482.1583173,0.12431962788105011
loss/train,2769,1767726482.161072,0.13974416255950928
loss/train,2770,1767726482.1638982,0.20132575929164886
loss/train,2771,1767726482.166844,0.13817545771598816
loss/train,2772,1767726482.169754,0.17547783255577087
loss/train,2773,1767726482.1726265,0.18165838718414307
loss/train,2774,1767726482.175565,0.1736983358860016
loss/train,2775,1767726482.1785097,0.23217809200286865
loss/train,2776,1767726482.1814098,0.14345473051071167
loss/train,2777,1767726482.1842296,0.19776752591133118
loss/train,2778,1767726482.1871307,0.1197865679860115
loss/train,2779,1767726482.1900623,0.13873450458049774
loss/train,2780,1767726482.1928937,0.08941810578107834
loss/train,2781,1767726482.1957207,0.0902198925614357
loss/train,2782,1767726482.198672,0.17749127745628357
loss/train,2783,1767726482.201533,0.09787698090076447
loss/train,2784,1767726482.2044065,0.0871175229549408
loss/train,2785,1767726482.2073228,0.1047457903623581
loss/train,2786,1767726482.2102451,0.11878235638141632
loss/train,2787,1767726482.2131262,0.14368385076522827
loss/train,2788,1767726482.2163308,0.07917726784944534
loss/train,2789,1767726482.2183855,0.175037682056427
loss/train,2790,1767726482.2218356,0.23108381032943726
loss/train,2791,1767726482.224764,0.10553793609142303
loss/train,2792,1767726482.2276254,0.13977406919002533
loss/train,2793,1767726482.2307217,0.09454531967639923
loss/train,2794,1767726482.23366,0.20443104207515717
loss/train,2795,1767726482.2365272,0.09548922628164291
loss/train,2796,1767726482.2393992,0.19597096741199493
loss/train,2797,1767726482.242429,0.1432744413614273
loss/train,2798,1767726482.2453556,0.14711448550224304
loss/train,2799,1767726482.2482307,0.18279516696929932
loss/train,2800,1767726482.2511346,0.11288432776927948
loss/train,2801,1767726482.25426,0.17390693724155426
loss/train,2802,1767726482.2570806,0.10623118281364441
loss/train,2803,1767726482.2598498,0.17474201321601868
loss/train,2804,1767726482.2626092,0.15130272507667542
loss/train,2805,1767726482.265431,0.19570407271385193
loss/train,2806,1767726482.268219,0.19325998425483704
loss/train,2807,1767726482.2710578,0.17252637445926666
loss/train,2808,1767726482.2739723,0.2416309118270874
loss/train,2809,1767726482.2774308,0.1531250774860382
loss/train,2810,1767726482.2802708,0.154999777674675
loss/train,2811,1767726482.2831573,0.2029975801706314
loss/train,2812,1767726482.286103,0.20672640204429626
loss/train,2813,1767726482.2890067,0.12167001515626907
loss/train,2814,1767726482.2918417,0.18663237988948822
loss/train,2815,1767726482.2947302,0.149793803691864
loss/train,2816,1767726482.2976205,0.15285103023052216
loss/train,2817,1767726482.3006015,0.1467168629169464
loss/train,2818,1767726482.3034856,0.16658233106136322
loss/train,2819,1767726482.3055441,0.1601305603981018
loss/train,2820,1767726482.3090863,0.13573724031448364
loss/train,2821,1767726482.3119378,0.0984252542257309
loss/train,2822,1767726482.3147128,0.19788330793380737
loss/train,2823,1767726482.3175766,0.16252447664737701
loss/train,2824,1767726482.3205929,0.20426934957504272
loss/train,2825,1767726482.323602,0.1312653124332428
loss/train,2826,1767726482.326492,0.09954667091369629
loss/train,2827,1767726482.3293703,0.1626109480857849
loss/train,2828,1767726482.33297,0.06441749632358551
loss/train,2829,1767726482.335814,0.1751999855041504
loss/train,2830,1767726482.3387303,0.18647772073745728
loss/train,2831,1767726482.3415983,0.11073026061058044
loss/train,2832,1767726482.3444958,0.14857369661331177
loss/train,2833,1767726482.3473828,0.11609555780887604
loss/train,2834,1767726482.3503573,0.12302601337432861
loss/train,2835,1767726482.3532572,0.1259908378124237
loss/train,2836,1767726482.3561463,0.12236115336418152
loss/train,2837,1767726482.359104,0.10132117569446564
loss/train,2838,1767726482.362013,0.15839317440986633
loss/train,2839,1767726482.3647718,0.11806263774633408
loss/train,2840,1767726482.3675215,0.16829833388328552
loss/train,2841,1767726482.370379,0.09786847978830338
loss/train,2842,1767726482.373384,0.22362911701202393
loss/train,2843,1767726482.3762074,0.10818985849618912
loss/train,2844,1767726482.3791087,0.13755261898040771
loss/train,2845,1767726482.3820226,0.1164075955748558
loss/train,2846,1767726482.3848362,0.17513111233711243
loss/train,2847,1767726482.3879666,0.15754781663417816
loss/train,2848,1767726482.3908725,0.17806799709796906
loss/train,2849,1767726482.39284,0.1184348315000534
loss/train,2850,1767726482.3961422,0.10808677971363068
loss/train,2851,1767726482.3995059,0.18723884224891663
loss/train,2852,1767726482.402268,0.11318567395210266
loss/train,2853,1767726482.4050019,0.12303310632705688
loss/train,2854,1767726482.4077907,0.13604989647865295
loss/train,2855,1767726482.4108493,0.08447402715682983
loss/train,2856,1767726482.4138753,0.11000797152519226
loss/train,2857,1767726482.416814,0.18096774816513062
loss/train,2858,1767726482.4197185,0.14011000096797943
loss/train,2859,1767726482.422539,0.15769034624099731
loss/train,2860,1767726482.4253893,0.1590319722890854
loss/train,2861,1767726482.4283545,0.12257640063762665
loss/train,2862,1767726482.4312496,0.13422876596450806
loss/train,2863,1767726482.4340954,0.11242654919624329
loss/train,2864,1767726482.4369318,0.18881849944591522
loss/train,2865,1767726482.4398515,0.1074497401714325
loss/train,2866,1767726482.4428265,0.12298858165740967
loss/train,2867,1767726482.445718,0.12489549815654755
loss/train,2868,1767726482.4486287,0.11605110764503479
loss/train,2869,1767726482.4515312,0.1085139811038971
loss/train,2870,1767726482.4552076,0.14460746943950653
loss/train,2871,1767726482.4580603,0.13230258226394653
loss/train,2872,1767726482.4609077,0.1524582803249359
loss/train,2873,1767726482.4638069,0.10471479594707489
loss/train,2874,1767726482.4667954,0.18475188314914703
loss/train,2875,1767726482.4696782,0.11188428103923798
loss/train,2876,1767726482.4726286,0.1395755261182785
loss/train,2877,1767726482.4755626,0.0923355370759964
loss/train,2878,1767726482.4784107,0.1294112354516983
loss/train,2879,1767726482.4804604,0.12136364728212357
loss/train,2880,1767726482.4840207,0.17482903599739075
loss/train,2881,1767726482.4868858,0.14423012733459473
loss/train,2882,1767726482.48972,0.20500819385051727
loss/train,2883,1767726482.4926,0.15476587414741516
loss/train,2884,1767726482.4955394,0.10742580890655518
loss/train,2885,1767726482.4983149,0.14993776381015778
loss/train,2886,1767726482.5011163,0.13974012434482574
loss/train,2887,1767726482.5522447,0.2182522565126419
loss/train,2888,1767726482.5553498,0.14545027911663055
loss/train,2889,1767726482.5582697,0.19130663573741913
loss/train,2890,1767726482.561287,0.1460813283920288
loss/train,2891,1767726482.5642025,0.15548698604106903
loss/train,2892,1767726482.5671792,0.2043490707874298
loss/train,2893,1767726482.5701425,0.14923697710037231
loss/train,2894,1767726482.5730236,0.13786433637142181
loss/train,2895,1767726482.5758955,0.17308637499809265
loss/train,2896,1767726482.578861,0.14287902414798737
loss/train,2897,1767726482.581807,0.11886204779148102
loss/train,2898,1767726482.5847197,0.07940694689750671
loss/train,2899,1767726482.58772,0.1159353107213974
loss/train,2900,1767726482.5906155,0.1377500593662262
loss/train,2901,1767726482.5935287,0.1865563988685608
loss/train,2902,1767726482.5964236,0.09966614097356796
loss/train,2903,1767726482.5993693,0.15900564193725586
loss/train,2904,1767726482.602294,0.08171085268259048
loss/train,2905,1767726482.605221,0.13682828843593597
loss/train,2906,1767726482.6080742,0.1377994865179062
loss/train,2907,1767726482.611056,0.16339822113513947
loss/train,2908,1767726482.6140196,0.13934388756752014
loss/train,2909,1767726482.616074,0.11312486231327057
loss/train,2910,1767726482.6195629,0.14293599128723145
loss/train,2911,1767726482.6225293,0.11268693208694458
loss/train,2912,1767726482.625484,0.10928405076265335
loss/train,2913,1767726482.6284144,0.16612273454666138
loss/train,2914,1767726482.631368,0.17995792627334595
loss/train,2915,1767726482.634274,0.15494126081466675
loss/train,2916,1767726482.637086,0.10770879685878754
loss/train,2917,1767726482.6399846,0.13009850680828094
loss/train,2918,1767726482.643493,0.1651911735534668
loss/train,2919,1767726482.6462905,0.12441552430391312
loss/train,2920,1767726482.649041,0.14934267103672028
loss/train,2921,1767726482.6518328,0.11255249381065369
loss/train,2922,1767726482.6551688,0.09190787374973297
loss/train,2923,1767726482.6579902,0.08855748176574707
loss/train,2924,1767726482.6607714,0.1085629016160965
loss/train,2925,1767726482.6636367,0.09500475972890854
loss/train,2926,1767726482.6668277,0.1667458713054657
loss/train,2927,1767726482.6697133,0.11464346945285797
loss/train,2928,1767726482.6725547,0.15027284622192383
loss/train,2929,1767726482.6754487,0.14943256974220276
loss/train,2930,1767726482.6784227,0.1461225152015686
loss/train,2931,1767726482.6812572,0.1328991949558258
loss/train,2932,1767726482.6841266,0.1165507584810257
loss/train,2933,1767726482.6870282,0.2778320014476776
loss/train,2934,1767726482.689966,0.1478492021560669
loss/train,2935,1767726482.6928465,0.13973279297351837
loss/train,2936,1767726482.6957083,0.12615948915481567
loss/train,2937,1767726482.6988242,0.13143621385097504
loss/train,2938,1767726482.70173,0.1223292127251625
loss/train,2939,1767726482.7037663,0.12379401177167892
loss/train,2940,1767726482.7072027,0.11175018548965454
loss/train,2941,1767726482.710741,0.12475572526454926
loss/train,2942,1767726482.7136123,0.14464816451072693
loss/train,2943,1767726482.7165427,0.14993110299110413
loss/train,2944,1767726482.7194116,0.11260545253753662
loss/train,2945,1767726482.7223885,0.13268710672855377
loss/train,2946,1767726482.7254055,0.11983871459960938
loss/train,2947,1767726482.728272,0.17092326283454895
loss/train,2948,1767726482.7311733,0.10303474962711334
loss/train,2949,1767726482.7341714,0.11308550834655762
loss/train,2950,1767726482.7370877,0.09498511254787445
loss/train,2951,1767726482.7399738,0.14605531096458435
loss/train,2952,1767726482.7429297,0.18274085223674774
loss/train,2953,1767726482.7459295,0.14983807504177094
loss/train,2954,1767726482.748808,0.13197849690914154
loss/train,2955,1767726482.751699,0.08759494125843048
loss/train,2956,1767726482.7545414,0.12557421624660492
loss/train,2957,1767726482.7575088,0.13954710960388184
loss/train,2958,1767726482.7603846,0.09966965764760971
loss/train,2959,1767726482.7633088,0.10506946593523026
loss/train,2960,1767726482.7663116,0.19710150361061096
loss/train,2961,1767726482.7692006,0.14424178004264832
loss/train,2962,1767726482.772066,0.19506320357322693
loss/train,2963,1767726482.7749496,0.15544314682483673
loss/train,2964,1767726482.7779362,0.19287234544754028
loss/train,2965,1767726482.7808313,0.10464434325695038
loss/train,2966,1767726482.7837212,0.22275161743164062
loss/train,2967,1767726482.7866337,0.14423328638076782
loss/train,2968,1767726482.7895105,0.15566250681877136
loss/train,2969,1767726482.791566,0.12441635131835938
loss/train,2970,1767726482.7950664,0.17721092700958252
loss/train,2971,1767726482.7979336,0.12876194715499878
loss/train,2972,1767726482.800824,0.1827862411737442
loss/train,2973,1767726482.803684,0.2169128656387329
loss/train,2974,1767726482.8067584,0.21434523165225983
loss/train,2975,1767726482.8096933,0.16448724269866943
loss/train,2976,1767726482.8125927,0.15355394780635834
loss/train,2977,1767726482.8155055,0.13341274857521057
loss/train,2978,1767726482.8184264,0.11766128242015839
loss/train,2979,1767726482.8213298,0.12189453840255737
loss/train,2980,1767726482.8242247,0.14934466779232025
loss/train,2981,1767726482.827472,0.11154671013355255
loss/train,2982,1767726482.8303578,0.08413346111774445
loss/train,2983,1767726482.8332913,0.14241428673267365
loss/train,2984,1767726482.8361382,0.11763770133256912
loss/train,2985,1767726482.8390887,0.08964553475379944
loss/train,2986,1767726482.841981,0.09899911284446716
loss/train,2987,1767726482.8448672,0.15167862176895142
loss/train,2988,1767726482.8479059,0.12481637299060822
loss/train,2989,1767726482.8508685,0.11551888287067413
loss/train,2990,1767726482.8538294,0.12841634452342987
loss/train,2991,1767726482.8567486,0.09067241847515106
loss/train,2992,1767726482.8606255,0.12258382141590118
loss/train,2993,1767726482.8635921,0.14760208129882812
loss/train,2994,1767726482.8665397,0.1380058377981186
loss/train,2995,1767726482.8693984,0.10027682036161423
loss/train,2996,1767726482.8723247,0.13252593576908112
loss/train,2997,1767726482.87524,0.14171558618545532
loss/train,2998,1767726482.8781211,0.10298264771699905
loss/train,2999,1767726482.880192,0.15763886272907257
loss/train,3000,1767726482.8836117,0.11712995171546936
loss/train,3001,1767726482.8864608,0.15807178616523743
loss/train,3002,1767726482.8893566,0.13404588401317596
loss/train,3003,1767726482.8921824,0.12198880314826965
loss/train,3004,1767726482.8950825,0.1349988430738449
loss/train,3005,1767726482.8980656,0.1964569091796875
loss/train,3006,1767726482.900909,0.09768161177635193
loss/train,3007,1767726482.903733,0.17216180264949799
loss/train,3008,1767726482.906683,0.12372087687253952
loss/train,3009,1767726482.9095953,0.1227642074227333
loss/train,3010,1767726482.9125164,0.13183017075061798
loss/train,3011,1767726482.9154162,0.12197011709213257
loss/train,3012,1767726482.9183903,0.15551802515983582
loss/train,3013,1767726482.9218936,0.10653086751699448
loss/train,3014,1767726482.9247508,0.13818639516830444
loss/train,3015,1767726482.9276595,0.10088439285755157
loss/train,3016,1767726482.9305348,0.14432364702224731
loss/train,3017,1767726482.9335413,0.1203150600194931
loss/train,3018,1767726482.9364178,0.09322873502969742
loss/train,3019,1767726482.9393508,0.12003015726804733
loss/train,3020,1767726482.942285,0.10713048279285431
loss/train,3021,1767726482.9450576,0.07946281135082245
loss/train,3022,1767726482.947998,0.14696048200130463
loss/train,3023,1767726482.9509487,0.12232086807489395
loss/train,3024,1767726482.9538696,0.1712915599346161
loss/train,3025,1767726482.9567327,0.14421586692333221
loss/train,3026,1767726482.9599004,0.20960690081119537
loss/train,3027,1767726482.962764,0.13440415263175964
loss/train,3028,1767726482.965672,0.18044640123844147
loss/train,3029,1767726482.9677813,0.19302137196063995
loss/train,3030,1767726482.9712443,0.08653681725263596
loss/train,3031,1767726482.974115,0.11851686984300613
loss/train,3032,1767726482.9774008,0.17453902959823608
loss/train,3033,1767726482.9802785,0.10135748237371445
loss/train,3034,1767726482.9831638,0.14157842099666595
loss/train,3035,1767726482.9860024,0.19631657004356384
loss/train,3036,1767726482.988824,0.08902569115161896
loss/train,3037,1767726482.9916425,0.11635084450244904
loss/train,3038,1767726482.994561,0.09189102053642273
loss/train,3039,1767726482.9974895,0.15020045638084412
loss/train,3040,1767726483.0003812,0.14734844863414764
loss/train,3041,1767726483.003371,0.13203582167625427
loss/train,3042,1767726483.006354,0.1493726670742035
loss/train,3043,1767726483.0092437,0.19184309244155884
loss/train,3044,1767726483.0120668,0.13173915445804596
loss/train,3045,1767726483.0149813,0.19498029351234436
loss/train,3046,1767726483.017942,0.15312552452087402
loss/train,3047,1767726483.0207915,0.12696976959705353
loss/train,3048,1767726483.0236895,0.16596770286560059
loss/train,3049,1767726483.027498,0.12910398840904236
loss/train,3050,1767726483.030453,0.13279211521148682
loss/train,3051,1767726483.0332685,0.12258761376142502
loss/train,3052,1767726483.0362003,0.15859290957450867
loss/train,3053,1767726483.039071,0.1561139076948166
loss/train,3054,1767726483.0419724,0.18108633160591125
loss/train,3055,1767726483.0448482,0.15042594075202942
loss/train,3056,1767726483.0476763,0.16220882534980774
loss/train,3057,1767726483.0505655,0.104975126683712
loss/train,3058,1767726483.0535314,0.1610601246356964
loss/train,3059,1767726483.0556526,0.2502489387989044
loss/train,3060,1767726483.0590954,0.10071726143360138
loss/train,3061,1767726483.0621371,0.10436100512742996
loss/train,3062,1767726483.0650134,0.18437427282333374
loss/train,3063,1767726483.0678642,0.1430780440568924
loss/train,3064,1767726483.0707934,0.12322533875703812
loss/train,3065,1767726483.073673,0.15495476126670837
loss/train,3066,1767726483.0766318,0.2133415937423706
loss/train,3067,1767726483.079514,0.09619665145874023
loss/train,3068,1767726483.0823317,0.134614035487175
loss/train,3069,1767726483.085062,0.17335689067840576
loss/train,3070,1767726483.0884318,0.16981595754623413
loss/train,3071,1767726483.0912287,0.16397695243358612
loss/train,3072,1767726483.094044,0.12557218968868256
loss/train,3073,1767726483.0968904,0.14301154017448425
loss/train,3074,1767726483.0997756,0.09394457936286926
loss/train,3075,1767726483.1027033,0.1179337352514267
loss/train,3076,1767726483.105638,0.12331023067235947
loss/train,3077,1767726483.1084876,0.107930026948452
loss/train,3078,1767726483.111334,0.08629138767719269
loss/train,3079,1767726483.1141772,0.072931669652462
loss/train,3080,1767726483.1170535,0.1431618630886078
loss/train,3081,1767726483.1199493,0.1799171268939972
loss/train,3082,1767726483.1229105,0.21936215460300446
loss/train,3083,1767726483.1257856,0.11134825646877289
loss/train,3084,1767726483.12867,0.0796697661280632
loss/train,3085,1767726483.131621,0.11971554160118103
loss/train,3086,1767726483.134592,0.13077394664287567
loss/train,3087,1767726483.1375442,0.1312061846256256
loss/train,3088,1767726483.1403382,0.12739410996437073
loss/train,3089,1767726483.1423798,0.11972025036811829
loss/train,3090,1767726483.145796,0.1184474378824234
loss/train,3091,1767726483.1486425,0.0967809185385704
loss/train,3092,1767726483.1515882,0.14401623606681824
loss/train,3093,1767726483.1545696,0.13626816868782043
loss/train,3094,1767726483.1575916,0.09507394582033157
loss/train,3095,1767726483.160485,0.13241924345493317
loss/train,3096,1767726483.1633675,0.1097143292427063
loss/train,3097,1767726483.1663582,0.0787372961640358
loss/train,3098,1767726483.1692884,0.10528455674648285
loss/train,3099,1767726483.172154,0.12434425950050354
loss/train,3100,1767726483.1750367,0.11266834288835526
loss/train,3101,1767726483.1779935,0.09731437265872955
loss/train,3102,1767726483.1808188,0.1294390857219696
loss/train,3103,1767726483.1837745,0.15632177889347076
loss/train,3104,1767726483.1867015,0.12230777740478516
loss/train,3105,1767726483.189557,0.13083042204380035
loss/train,3106,1767726483.1925564,0.15168794989585876
loss/train,3107,1767726483.1955295,0.22511467337608337
loss/train,3108,1767726483.1984138,0.14252585172653198
loss/train,3109,1767726483.2013001,0.170405313372612
loss/train,3110,1767726483.204332,0.11796079576015472
