tag,step,wall_time,value
loss/train_step,1823,1775770839.002969,4.068289756774902
loss/train_step,1824,1775770839.0101397,6.168854236602783
loss/train_step,1825,1775770839.017017,4.862888813018799
loss/train_step,1826,1775770839.024383,3.9248340129852295
loss/train_step,1827,1775770839.0313873,4.8397321701049805
loss/train_step,1828,1775770839.0382957,4.533332824707031
loss/train_step,1829,1775770839.04542,4.962409496307373
loss/train_step,1830,1775770839.0526423,4.537931442260742
loss/train_step,1831,1775770839.0602348,4.925981044769287
loss/train_step,1832,1775770839.0671363,5.547347068786621
loss/train_step,1833,1775770839.074007,5.996937274932861
loss/train_step,1834,1775770839.0812426,5.501981735229492
loss/train_step,1835,1775770839.0880628,5.888646602630615
loss/train_step,1836,1775770839.0949888,4.4977898597717285
loss/train_step,1837,1775770839.1019187,4.534868240356445
loss/train_step,1838,1775770839.1088374,5.1079511642456055
loss/train_step,1839,1775770839.1158533,6.522458553314209
loss/train_step,1840,1775770839.1231158,5.939316272735596
loss/train_step,1841,1775770839.1299758,4.991359233856201
loss/train_step,1842,1775770839.1364424,5.615340232849121
loss/train_step,1843,1775770839.143424,5.130245208740234
loss/train_step,1844,1775770839.1505752,4.446919918060303
loss/train_step,1845,1775770839.1575272,5.345708847045898
loss/train_step,1846,1775770839.1643414,4.255519390106201
loss/train_step,1847,1775770839.1712625,4.86221981048584
loss/train_step,1848,1775770839.1779916,4.709009647369385
loss/train_step,1849,1775770839.1822011,6.541091442108154
loss/train_step,1850,1775770839.2108161,5.6310319900512695
loss/train_step,1851,1775770839.2178361,5.66525411605835
loss/train_step,1852,1775770839.224648,5.486922740936279
loss/train_step,1853,1775770839.2315178,5.069584846496582
loss/train_step,1854,1775770839.2385244,4.347869873046875
loss/train_step,1855,1775770839.2456818,4.138445854187012
loss/train_step,1856,1775770839.2524562,5.851853370666504
loss/train_step,1857,1775770839.2595737,4.3826446533203125
loss/train_step,1858,1775770839.2666209,6.6656365394592285
loss/train_step,1859,1775770839.2737963,4.757963180541992
loss/train_step,1860,1775770839.2811286,5.540615558624268
loss/train_step,1861,1775770839.2879975,5.683887481689453
loss/train_step,1862,1775770839.294479,3.347533702850342
loss/train_step,1863,1775770839.3015664,5.782777786254883
loss/train_step,1864,1775770839.3086467,5.8955793380737305
loss/train_step,1865,1775770839.3158474,5.809378623962402
loss/train_step,1866,1775770839.322907,5.360315799713135
loss/train_step,1867,1775770839.3298318,4.0631256103515625
loss/train_step,1868,1775770839.3370154,4.850253105163574
loss/train_step,1869,1775770839.3439007,5.2292938232421875
loss/train_step,1870,1775770839.3505113,4.4949140548706055
loss/train_step,1871,1775770839.3579102,4.438355445861816
loss/train_step,1872,1775770839.3647053,5.196819305419922
loss/train_step,1873,1775770839.3720546,3.569993734359741
loss/train_step,1874,1775770839.3792472,5.721920013427734
loss/train_step,1875,1775770839.3860257,4.759492874145508
loss/train_step,1876,1775770839.392762,4.841050624847412
loss/train_step,1877,1775770839.3997087,4.564641952514648
loss/train_step,1878,1775770839.4071732,4.375878810882568
loss/train_step,1879,1775770839.4141064,5.616049289703369
loss/train_step,1880,1775770839.4211743,5.0949602127075195
loss/train_step,1881,1775770839.4280956,5.191051006317139
loss/train_step,1882,1775770839.4353569,3.988298177719116
loss/train_step,1883,1775770839.4423137,4.862024307250977
loss/train_step,1884,1775770839.449041,5.605158805847168
loss/train_step,1885,1775770839.4563057,4.200458526611328
loss/train_step,1886,1775770839.4632385,4.3217082023620605
loss/train_step,1887,1775770839.4699202,4.609328746795654
loss/train_step,1888,1775770839.476648,3.625589609146118
loss/train_step,1889,1775770839.4836805,5.621041297912598
loss/train_step,1890,1775770839.4907026,5.776803970336914
loss/train_step,1891,1775770839.4975896,4.174317359924316
loss/train_step,1892,1775770839.5044258,4.708395481109619
loss/train_step,1893,1775770839.5112436,4.893088340759277
loss/train_step,1894,1775770839.5177736,4.883813858032227
loss/train_step,1895,1775770839.5244808,6.147793769836426
loss/train_step,1896,1775770839.5314453,5.1360368728637695
loss/train_step,1897,1775770839.5386467,4.8347272872924805
loss/train_step,1898,1775770839.5457308,4.721930027008057
loss/train_step,1899,1775770839.5527205,4.747774124145508
loss/train_step,1900,1775770839.5599287,4.678503036499023
loss/train_step,1901,1775770839.5666533,4.077563285827637
loss/train_step,1902,1775770839.5738869,5.361148834228516
loss/train_step,1903,1775770839.5809531,5.604015827178955
loss/train_step,1904,1775770839.5878732,5.326128005981445
loss/train_step,1905,1775770839.5946007,4.886788368225098
loss/train_step,1906,1775770839.601699,5.0425567626953125
loss/train_step,1907,1775770839.6084914,3.748645544052124
loss/train_step,1908,1775770839.6155796,4.848823547363281
loss/train_step,1909,1775770839.6225107,5.0449628829956055
loss/train_step,1910,1775770839.6294816,4.928956985473633
loss/train_step,1911,1775770839.6362388,4.255517959594727
loss/train_step,1912,1775770839.6430314,6.780584335327148
loss/train_step,1913,1775770839.6502593,5.37664794921875
loss/train_step,1914,1775770839.6571622,5.574352264404297
loss/train_step,1915,1775770839.663939,4.352433681488037
loss/train_step,1916,1775770839.6705644,4.855863571166992
loss/train_step,1917,1775770839.6771014,4.403834342956543
loss/train_step,1918,1775770839.683926,3.928619861602783
loss/train_step,1919,1775770839.6908226,4.631695747375488
loss/train_step,1920,1775770839.6975296,5.636691093444824
loss/train_step,1921,1775770839.704095,4.41611385345459
loss/train_step,1922,1775770839.7108161,5.012932777404785
loss/train_step,1923,1775770839.714806,3.6888341903686523
loss/train_step,1924,1775770839.7432814,4.795542240142822
loss/train_step,1925,1775770839.7502766,4.879534721374512
loss/train_step,1926,1775770839.757088,3.738870143890381
loss/train_step,1927,1775770839.7637246,5.898561477661133
loss/train_step,1928,1775770839.770554,4.829795837402344
loss/train_step,1929,1775770839.77784,4.855662822723389
loss/train_step,1930,1775770839.7848537,5.989372730255127
loss/train_step,1931,1775770839.791526,5.465142250061035
loss/train_step,1932,1775770839.7985754,4.677005290985107
loss/train_step,1933,1775770839.8051758,6.308596611022949
loss/train_step,1934,1775770839.8117213,4.961275577545166
loss/train_step,1935,1775770839.8190002,3.9305648803710938
loss/train_step,1936,1775770839.8260639,3.9347236156463623
loss/train_step,1937,1775770839.8329206,4.841548919677734
loss/train_step,1938,1775770839.8400319,4.648072719573975
loss/train_step,1939,1775770839.8466065,4.586956977844238
loss/train_step,1940,1775770839.8534863,4.781175136566162
loss/train_step,1941,1775770839.8603327,4.89187479019165
loss/train_step,1942,1775770839.867234,6.894122123718262
loss/train_step,1943,1775770839.8740683,5.4421892166137695
loss/train_step,1944,1775770839.8808064,4.020923137664795
loss/train_step,1945,1775770839.8877854,4.673492431640625
loss/train_step,1946,1775770839.8946598,4.562617301940918
loss/train_step,1947,1775770839.9017754,4.097110748291016
loss/train_step,1948,1775770839.9088638,3.5980384349823
loss/train_step,1949,1775770839.9158382,5.160594940185547
loss/train_step,1950,1775770839.922962,4.845878601074219
loss/train_step,1951,1775770839.9296622,4.17378044128418
loss/train_step,1952,1775770839.936607,5.0303239822387695
loss/train_step,1953,1775770839.943722,4.58641242980957
loss/train_step,1954,1775770839.9508646,4.599766731262207
loss/train_step,1955,1775770839.9577634,4.7464494705200195
loss/train_step,1956,1775770839.964999,4.273434638977051
loss/train_step,1957,1775770839.972074,5.50290584564209
loss/train_step,1958,1775770839.9792,5.244336128234863
loss/train_step,1959,1775770839.9861777,3.7970688343048096
loss/train_step,1960,1775770839.993448,6.172640800476074
loss/train_step,1961,1775770840.0008633,4.989107131958008
loss/train_step,1962,1775770840.007761,6.123456954956055
loss/train_step,1963,1775770840.0151,5.183986663818359
loss/train_step,1964,1775770840.0220268,4.942368507385254
loss/train_step,1965,1775770840.0289688,5.467066764831543
loss/train_step,1966,1775770840.0358808,4.166808605194092
loss/train_step,1967,1775770840.042689,4.469587326049805
loss/train_step,1968,1775770840.049438,3.025330066680908
loss/train_step,1969,1775770840.056367,5.214740753173828
loss/train_step,1970,1775770840.0635908,4.9864349365234375
loss/train_step,1971,1775770840.07033,4.83708381652832
loss/train_step,1972,1775770840.0773227,5.818864822387695
loss/train_step,1973,1775770840.0844283,5.853703022003174
loss/train_step,1974,1775770840.0913992,5.861499786376953
loss/train_step,1975,1775770840.098446,4.508709907531738
loss/train_step,1976,1775770840.1053774,4.797188758850098
loss/train_step,1977,1775770840.112638,4.444738388061523
loss/train_step,1978,1775770840.1197164,6.445989608764648
loss/train_step,1979,1775770840.1267943,3.9614009857177734
loss/train_step,1980,1775770840.133583,5.046795845031738
loss/train_step,1981,1775770840.1406195,4.719511032104492
loss/train_step,1982,1775770840.1473362,4.801542282104492
loss/train_step,1983,1775770840.154441,5.704211235046387
loss/train_step,1984,1775770840.1610255,5.66428804397583
loss/train_step,1985,1775770840.1678603,4.549422740936279
loss/train_step,1986,1775770840.174944,4.883797645568848
loss/train_step,1987,1775770840.182123,3.6900694370269775
loss/train_step,1988,1775770840.1888332,5.285180568695068
loss/train_step,1989,1775770840.195659,4.921797275543213
loss/train_step,1990,1775770840.2024407,5.54439640045166
loss/train_step,1991,1775770840.2093434,3.813002824783325
loss/train_step,1992,1775770840.2165403,3.497081756591797
loss/train_step,1993,1775770840.2229128,5.157648086547852
loss/train_step,1994,1775770840.2297475,4.849331855773926
loss/train_step,1995,1775770840.2366848,3.8485288619995117
loss/train_step,1996,1775770840.2436259,5.446158409118652
loss/train_step,1997,1775770840.247646,5.520395278930664
loss/train_step,1998,1775770840.2769172,3.633772373199463
loss/train_step,1999,1775770840.28383,4.076717853546143
loss/train_step,2000,1775770840.2907913,4.1729736328125
loss/train_step,2001,1775770840.2969916,5.428468227386475
loss/train_step,2002,1775770840.3038204,4.9746904373168945
loss/train_step,2003,1775770840.3104064,5.50390625
loss/train_step,2004,1775770840.31668,5.692030906677246
loss/train_step,2005,1775770840.3234313,4.464999675750732
loss/train_step,2006,1775770840.3299222,5.538335800170898
loss/train_step,2007,1775770840.337134,4.138295650482178
loss/train_step,2008,1775770840.3443232,5.562270164489746
loss/train_step,2009,1775770840.3513849,5.358071327209473
loss/train_step,2010,1775770840.358447,4.348611831665039
loss/train_step,2011,1775770840.3653486,5.924482822418213
loss/train_step,2012,1775770840.3726,4.703913688659668
loss/train_step,2013,1775770840.3794894,6.960331439971924
loss/train_step,2014,1775770840.3865495,4.472654819488525
loss/train_step,2015,1775770840.3931248,5.735219955444336
loss/train_step,2016,1775770840.400312,4.556012153625488
loss/train_step,2017,1775770840.40727,4.22323751449585
loss/train_step,2018,1775770840.4144015,5.69594669342041
loss/train_step,2019,1775770840.4218426,4.668785095214844
loss/train_step,2020,1775770840.4286454,4.8227219581604
loss/train_step,2021,1775770840.435799,4.509383201599121
loss/train_step,2022,1775770840.4425166,4.575634956359863
loss/train_step,2023,1775770840.449488,4.150881767272949
loss/train_step,2024,1775770840.4565444,4.449710845947266
loss/train_step,2025,1775770840.4634697,4.57044792175293
loss/train_step,2026,1775770840.4703608,3.6750545501708984
loss/train_step,2027,1775770840.4773912,3.5541586875915527
loss/train_step,2028,1775770840.484748,6.035956859588623
loss/train_step,2029,1775770840.4916193,4.91360330581665
loss/train_step,2030,1775770840.4984264,5.580662727355957
loss/train_step,2031,1775770840.5054617,5.960033416748047
loss/train_step,2032,1775770840.5124931,5.43515157699585
loss/train_step,2033,1775770840.5194085,5.151312351226807
loss/train_step,2034,1775770840.526155,4.988283157348633
loss/train_step,2035,1775770840.5332332,4.160853385925293
loss/train_step,2036,1775770840.5406256,3.688863754272461
loss/train_step,2037,1775770840.5477397,5.36614990234375
loss/train_step,2038,1775770840.5549076,5.504914283752441
loss/train_step,2039,1775770840.5613794,4.834617614746094
loss/train_step,2040,1775770840.5681586,4.092648506164551
loss/train_step,2041,1775770840.575118,4.555856704711914
loss/train_step,2042,1775770840.5820158,4.993792533874512
loss/train_step,2043,1775770840.5888627,3.812307357788086
loss/train_step,2044,1775770840.5957627,3.755268096923828
loss/train_step,2045,1775770840.6025794,4.335232734680176
loss/train_step,2046,1775770840.6094549,4.05812406539917
loss/train_step,2047,1775770840.616563,4.105916976928711
loss/train_step,2048,1775770840.623318,4.9678754806518555
loss/train_step,2049,1775770840.6302588,5.322786808013916
loss/train_step,2050,1775770840.6371922,5.837580680847168
loss/train_step,2051,1775770840.6443596,3.8723344802856445
loss/train_step,2052,1775770840.6513968,5.747409343719482
loss/train_step,2053,1775770840.6583195,4.6734232902526855
loss/train_step,2054,1775770840.665169,6.123664855957031
loss/train_step,2055,1775770840.6721034,4.4617719650268555
loss/train_step,2056,1775770840.6791544,4.16987419128418
loss/train_step,2057,1775770840.6856668,4.852291107177734
loss/train_step,2058,1775770840.692507,5.560319423675537
loss/train_step,2059,1775770840.6995432,5.553961277008057
loss/train_step,2060,1775770840.706063,5.13165283203125
loss/train_step,2061,1775770840.7129436,3.5191597938537598
loss/train_step,2062,1775770840.7203734,4.005002498626709
loss/train_step,2063,1775770840.7270224,5.108519554138184
loss/train_step,2064,1775770840.734316,5.078010082244873
loss/train_step,2065,1775770840.7414796,4.430196762084961
loss/train_step,2066,1775770840.748263,5.17095947265625
loss/train_step,2067,1775770840.7554379,4.25789213180542
loss/train_step,2068,1775770840.7622383,4.728201866149902
loss/train_step,2069,1775770840.7692146,5.225872039794922
loss/train_step,2070,1775770840.7760532,4.466060638427734
loss/train_step,2071,1775770840.7798016,4.647973537445068
loss/train_step,2072,1775770840.8085208,5.380722999572754
loss/train_step,2073,1775770840.8154497,4.548851013183594
loss/train_step,2074,1775770840.8224068,5.602665901184082
loss/train_step,2075,1775770840.8292658,4.453058242797852
loss/train_step,2076,1775770840.8363352,4.20128059387207
loss/train_step,2077,1775770840.843391,5.4489426612854
loss/train_step,2078,1775770840.8506508,4.361583709716797
loss/train_step,2079,1775770840.8574424,4.5101470947265625
loss/train_step,2080,1775770840.864259,4.296135902404785
loss/train_step,2081,1775770840.8715694,6.407235145568848
loss/train_step,2082,1775770840.8786013,4.850512504577637
loss/train_step,2083,1775770840.8854806,6.412385940551758
loss/train_step,2084,1775770840.892212,5.507176399230957
loss/train_step,2085,1775770840.8989017,3.8619561195373535
loss/train_step,2086,1775770840.9058893,4.062369346618652
loss/train_step,2087,1775770840.9129746,4.372159004211426
loss/train_step,2088,1775770840.9197185,4.3739824295043945
loss/train_step,2089,1775770840.9266593,4.603848457336426
loss/train_step,2090,1775770840.9340267,5.435738563537598
loss/train_step,2091,1775770840.9410527,5.183649063110352
loss/train_step,2092,1775770840.9481716,4.074275493621826
loss/train_step,2093,1775770840.9555879,4.244870185852051
loss/train_step,2094,1775770840.9628167,5.438688278198242
loss/train_step,2095,1775770840.9694757,5.381718635559082
loss/train_step,2096,1775770840.9766665,4.796399116516113
loss/train_step,2097,1775770840.9837542,4.809934616088867
loss/train_step,2098,1775770840.991136,5.718368053436279
loss/train_step,2099,1775770840.997838,4.8570237159729
loss/train_step,2100,1775770841.0048196,5.391119003295898
loss/train_step,2101,1775770841.0117607,5.120552062988281
loss/train_step,2102,1775770841.0189385,4.968930721282959
loss/train_step,2103,1775770841.0257943,5.555642127990723
loss/train_step,2104,1775770841.0322757,5.404454231262207
loss/train_step,2105,1775770841.039223,4.48656702041626
loss/train_step,2106,1775770841.046311,5.527431488037109
loss/train_step,2107,1775770841.0532756,4.780545711517334
loss/train_step,2108,1775770841.0601523,3.8922042846679688
loss/train_step,2109,1775770841.0669785,4.408443927764893
loss/train_step,2110,1775770841.07407,3.9742743968963623
loss/train_step,2111,1775770841.0808458,5.299447059631348
loss/train_step,2112,1775770841.0873272,4.967655181884766
loss/train_step,2113,1775770841.0943666,4.499975204467773
loss/train_step,2114,1775770841.1017296,4.620346546173096
loss/train_step,2115,1775770841.1083798,4.116069316864014
loss/train_step,2116,1775770841.1150424,3.9130871295928955
loss/train_step,2117,1775770841.1219702,6.847748756408691
loss/train_step,2118,1775770841.1295252,5.690488815307617
loss/train_step,2119,1775770841.1360686,4.95633602142334
loss/train_step,2120,1775770841.1429362,5.471828460693359
loss/train_step,2121,1775770841.149861,4.910088062286377
loss/train_step,2122,1775770841.1572614,4.299849987030029
loss/train_step,2123,1775770841.1641278,5.162076950073242
loss/train_step,2124,1775770841.170605,5.189833641052246
loss/train_step,2125,1775770841.1776805,5.109938621520996
loss/train_step,2126,1775770841.1845696,4.6103715896606445
loss/train_step,2127,1775770841.191236,4.335813999176025
loss/train_step,2128,1775770841.1982572,3.648397445678711
loss/train_step,2129,1775770841.2048028,4.581801414489746
loss/train_step,2130,1775770841.2113378,6.510359764099121
loss/train_step,2131,1775770841.2181833,5.0460309982299805
loss/train_step,2132,1775770841.22505,5.073524475097656
loss/train_step,2133,1775770841.2318661,4.58732271194458
loss/train_step,2134,1775770841.2389245,6.729691505432129
loss/train_step,2135,1775770841.2458901,5.219362258911133
loss/train_step,2136,1775770841.252785,3.794908285140991
loss/train_step,2137,1775770841.2597973,4.737553596496582
loss/train_step,2138,1775770841.2668748,3.246697425842285
loss/train_step,2139,1775770841.2739663,3.8413257598876953
loss/train_step,2140,1775770841.2808063,5.066997528076172
loss/train_step,2141,1775770841.2875748,5.8420023918151855
loss/train_step,2142,1775770841.2945178,3.571812868118286
loss/train_step,2143,1775770841.3018277,3.911799430847168
loss/train_step,2144,1775770841.308629,5.004599571228027
loss/train_step,2145,1775770841.3125772,4.094318389892578
loss/train_step,2146,1775770841.3408227,4.268850803375244
loss/train_step,2147,1775770841.3472893,4.110064506530762
loss/train_step,2148,1775770841.3543875,5.681646823883057
loss/train_step,2149,1775770841.3612828,4.849616050720215
loss/train_step,2150,1775770841.368548,4.570131301879883
loss/train_step,2151,1775770841.3752496,5.426602363586426
loss/train_step,2152,1775770841.3820202,4.335625171661377
loss/train_step,2153,1775770841.3890932,4.712724208831787
loss/train_step,2154,1775770841.396155,4.001687049865723
loss/train_step,2155,1775770841.4027238,4.977169990539551
loss/train_step,2156,1775770841.4095616,4.784734725952148
loss/train_step,2157,1775770841.416495,5.017961502075195
loss/train_step,2158,1775770841.4239314,5.190469741821289
loss/train_step,2159,1775770841.4309137,4.692641735076904
loss/train_step,2160,1775770841.438131,3.3734660148620605
loss/train_step,2161,1775770841.4448717,3.4289534091949463
loss/train_step,2162,1775770841.4516642,6.357359886169434
loss/train_step,2163,1775770841.4584637,5.171655654907227
loss/train_step,2164,1775770841.465453,3.7080516815185547
loss/train_step,2165,1775770841.4726896,5.277582168579102
loss/train_step,2166,1775770841.479649,4.746452808380127
loss/train_step,2167,1775770841.4867435,4.456146240234375
loss/train_step,2168,1775770841.493854,5.374188423156738
loss/train_step,2169,1775770841.501723,6.8042497634887695
loss/train_step,2170,1775770841.5087671,4.1714396476745605
loss/train_step,2171,1775770841.515597,5.3081512451171875
loss/train_step,2172,1775770841.5228565,3.57435941696167
loss/train_step,2173,1775770841.530005,4.662422180175781
loss/train_step,2174,1775770841.5370386,4.791330337524414
loss/train_step,2175,1775770841.5441597,5.22792911529541
loss/train_step,2176,1775770841.5516827,5.188909530639648
loss/train_step,2177,1775770841.558641,4.9323015213012695
loss/train_step,2178,1775770841.5651505,5.201229095458984
loss/train_step,2179,1775770841.5722082,4.823215484619141
loss/train_step,2180,1775770841.5795517,4.130967140197754
loss/train_step,2181,1775770841.5862794,4.819676399230957
loss/train_step,2182,1775770841.5929236,4.5880584716796875
loss/train_step,2183,1775770841.5994675,4.4168901443481445
loss/train_step,2184,1775770841.6062455,6.706009387969971
loss/train_step,2185,1775770841.6134644,4.292105674743652
loss/train_step,2186,1775770841.6202943,4.910579681396484
loss/train_step,2187,1775770841.6273499,5.640181541442871
loss/train_step,2188,1775770841.634567,5.550807952880859
loss/train_step,2189,1775770841.64099,4.286172866821289
loss/train_step,2190,1775770841.6480374,5.0810441970825195
loss/train_step,2191,1775770841.6551695,5.3501434326171875
loss/train_step,2192,1775770841.6623538,4.755650520324707
loss/train_step,2193,1775770841.6693017,4.409616947174072
loss/train_step,2194,1775770841.6763098,4.112910270690918
loss/train_step,2195,1775770841.6832523,5.912734031677246
loss/train_step,2196,1775770841.69017,4.534950256347656
loss/train_step,2197,1775770841.6966546,4.521121978759766
loss/train_step,2198,1775770841.7034612,6.0558671951293945
loss/train_step,2199,1775770841.7101102,4.863164901733398
loss/train_step,2200,1775770841.7167552,4.8633928298950195
loss/train_step,2201,1775770841.7233133,5.432307720184326
loss/train_step,2202,1775770841.730276,4.544798374176025
loss/train_step,2203,1775770841.7372139,4.878578186035156
loss/train_step,2204,1775770841.7442992,5.261202812194824
loss/train_step,2205,1775770841.7517123,3.7291481494903564
loss/train_step,2206,1775770841.7585013,5.5325164794921875
loss/train_step,2207,1775770841.7650673,4.995458602905273
loss/train_step,2208,1775770841.77204,5.491551399230957
loss/train_step,2209,1775770841.7794797,4.659065246582031
loss/train_step,2210,1775770841.7862747,4.713886737823486
loss/train_step,2211,1775770841.79325,4.996179103851318
loss/train_step,2212,1775770841.800308,5.9442033767700195
loss/train_step,2213,1775770841.807307,6.078802108764648
loss/train_step,2214,1775770841.8141835,4.324596405029297
loss/train_step,2215,1775770841.8213804,4.704044342041016
loss/train_step,2216,1775770841.8284245,4.2010040283203125
loss/train_step,2217,1775770841.835025,5.706323623657227
loss/train_step,2218,1775770841.841797,3.3716301918029785
loss/train_step,2219,1775770841.846052,4.415966987609863
loss/train_step,2220,1775770841.8750284,4.391968250274658
loss/train_step,2221,1775770841.8825567,4.875159740447998
loss/train_step,2222,1775770841.8895028,3.442934513092041
loss/train_step,2223,1775770841.8964722,5.635657787322998
loss/train_step,2224,1775770841.9033477,4.816577911376953
loss/train_step,2225,1775770841.9105232,3.9955825805664062
loss/train_step,2226,1775770841.9175267,3.4962234497070312
loss/train_step,2227,1775770841.9242113,4.2302141189575195
loss/train_step,2228,1775770841.9307966,4.435886859893799
loss/train_step,2229,1775770841.9373512,5.708206653594971
loss/train_step,2230,1775770841.944062,4.3195013999938965
loss/train_step,2231,1775770841.9511673,5.30629825592041
loss/train_step,2232,1775770841.9575927,4.109156608581543
loss/train_step,2233,1775770841.9647815,4.618169784545898
loss/train_step,2234,1775770841.97204,4.114106178283691
loss/train_step,2235,1775770841.9787717,5.39824104309082
loss/train_step,2236,1775770841.9855027,4.556014060974121
loss/train_step,2237,1775770841.992374,5.340899467468262
loss/train_step,2238,1775770841.9991286,5.288182258605957
loss/train_step,2239,1775770842.005997,4.4410200119018555
loss/train_step,2240,1775770842.0128567,4.104525089263916
loss/train_step,2241,1775770842.0193987,4.569195747375488
loss/train_step,2242,1775770842.0267045,4.5099992752075195
loss/train_step,2243,1775770842.0336685,4.593927383422852
loss/train_step,2244,1775770842.0405884,5.844696521759033
loss/train_step,2245,1775770842.0475073,5.375415802001953
loss/train_step,2246,1775770842.0545247,4.756036281585693
loss/train_step,2247,1775770842.0615013,4.9201130867004395
loss/train_step,2248,1775770842.0687437,3.907437801361084
loss/train_step,2249,1775770842.0752902,5.7167887687683105
loss/train_step,2250,1775770842.0818465,5.4987287521362305
loss/train_step,2251,1775770842.0891037,4.95430850982666
loss/train_step,2252,1775770842.0963027,4.9291181564331055
loss/train_step,2253,1775770842.1524537,4.887029647827148
loss/train_step,2254,1775770842.1602712,4.066554069519043
loss/train_step,2255,1775770842.167489,4.440672874450684
loss/train_step,2256,1775770842.174518,4.204753875732422
loss/train_step,2257,1775770842.1817875,6.219320297241211
loss/train_step,2258,1775770842.1888433,4.149454116821289
loss/train_step,2259,1775770842.1958582,5.382216453552246
loss/train_step,2260,1775770842.2025151,4.183427333831787
loss/train_step,2261,1775770842.209342,5.919723987579346
loss/train_step,2262,1775770842.2164395,5.821936130523682
loss/train_step,2263,1775770842.222911,5.895669937133789
loss/train_step,2264,1775770842.229884,5.920306205749512
loss/train_step,2265,1775770842.236784,4.766631603240967
loss/train_step,2266,1775770842.244005,6.102847099304199
loss/train_step,2267,1775770842.2511384,5.7103962898254395
loss/train_step,2268,1775770842.2578645,4.043376445770264
loss/train_step,2269,1775770842.2649996,5.2510833740234375
loss/train_step,2270,1775770842.2716813,4.724155902862549
loss/train_step,2271,1775770842.2783983,3.876479148864746
loss/train_step,2272,1775770842.285943,4.903053283691406
loss/train_step,2273,1775770842.2928343,5.486833572387695
loss/train_step,2274,1775770842.2998946,4.289849281311035
loss/train_step,2275,1775770842.307095,5.272835731506348
loss/train_step,2276,1775770842.3143642,4.662443161010742
loss/train_step,2277,1775770842.3209875,5.566542625427246
loss/train_step,2278,1775770842.3278787,4.101342678070068
loss/train_step,2279,1775770842.3350837,4.369061470031738
loss/train_step,2280,1775770842.341979,4.069900989532471
loss/train_step,2281,1775770842.3490722,4.6271514892578125
loss/train_step,2282,1775770842.3558671,5.688286304473877
loss/train_step,2283,1775770842.362797,5.875677585601807
loss/train_step,2284,1775770842.369073,5.08207368850708
loss/train_step,2285,1775770842.3759263,5.677685737609863
loss/train_step,2286,1775770842.3832407,5.420808792114258
loss/train_step,2287,1775770842.3906443,4.844691276550293
loss/train_step,2288,1775770842.397402,5.2669782638549805
loss/train_step,2289,1775770842.4042656,5.540482044219971
loss/train_step,2290,1775770842.4111524,4.3270463943481445
loss/train_step,2291,1775770842.4183826,5.275671482086182
loss/train_step,2292,1775770842.425204,5.67462682723999
loss/train_step,2293,1775770842.429492,4.99575138092041
loss/train_step,2294,1775770842.4582882,5.429259777069092
loss/train_step,2295,1775770842.4650857,4.511111259460449
loss/train_step,2296,1775770842.4719787,5.148726463317871
loss/train_step,2297,1775770842.4789066,5.047196388244629
loss/train_step,2298,1775770842.4857762,4.378231048583984
loss/train_step,2299,1775770842.4929237,5.351212978363037
loss/train_step,2300,1775770842.5001807,3.9785594940185547
loss/train_step,2301,1775770842.507711,3.9332406520843506
loss/train_step,2302,1775770842.5148098,4.139949321746826
loss/train_step,2303,1775770842.5221298,4.743464469909668
loss/train_step,2304,1775770842.52895,5.327458381652832
loss/train_step,2305,1775770842.535906,5.064182758331299
loss/train_step,2306,1775770842.5426607,5.666028022766113
loss/train_step,2307,1775770842.5492465,5.476255416870117
loss/train_step,2308,1775770842.5560896,4.165152072906494
loss/train_step,2309,1775770842.5635219,6.4341349601745605
loss/train_step,2310,1775770842.5703053,4.6242876052856445
loss/train_step,2311,1775770842.5769773,3.479839563369751
loss/train_step,2312,1775770842.5837202,5.002842903137207
loss/train_step,2313,1775770842.590778,4.0249857902526855
loss/train_step,2314,1775770842.5979857,4.703304290771484
loss/train_step,2315,1775770842.6049674,3.775247812271118
loss/train_step,2316,1775770842.6121435,4.570695400238037
loss/train_step,2317,1775770842.6192944,4.903073310852051
loss/train_step,2318,1775770842.626148,4.834040641784668
loss/train_step,2319,1775770842.6331952,5.053981304168701
loss/train_step,2320,1775770842.640089,4.904966831207275
loss/train_step,2321,1775770842.646709,4.563971996307373
loss/train_step,2322,1775770842.653932,5.126110553741455
loss/train_step,2323,1775770842.6609378,4.971345901489258
loss/train_step,2324,1775770842.6680076,5.130479335784912
loss/train_step,2325,1775770842.6748655,4.947650909423828
loss/train_step,2326,1775770842.6818173,4.310537338256836
loss/train_step,2327,1775770842.6884313,4.597890377044678
loss/train_step,2328,1775770842.6951225,5.447724342346191
loss/train_step,2329,1775770842.7017152,5.599769115447998
loss/train_step,2330,1775770842.7088032,4.283234119415283
loss/train_step,2331,1775770842.7157617,3.3326945304870605
loss/train_step,2332,1775770842.722848,4.720090866088867
loss/train_step,2333,1775770842.7294917,3.9842400550842285
loss/train_step,2334,1775770842.736262,4.717034339904785
loss/train_step,2335,1775770842.7432694,4.408315658569336
loss/train_step,2336,1775770842.749848,5.5088791847229
loss/train_step,2337,1775770842.7572415,5.443653583526611
loss/train_step,2338,1775770842.763941,4.734659194946289
loss/train_step,2339,1775770842.7712383,4.409862518310547
loss/train_step,2340,1775770842.778409,4.084015846252441
loss/train_step,2341,1775770842.7852006,4.431260108947754
