Wall time,Step,Value
1767726488.5225222,4800,0.14949145913124084
1767726488.5283296,4802,0.181513249874115
1767726488.5368848,4805,0.1722213327884674
1767726488.6380422,4840,0.12578661739826202
1767726488.672592,4852,0.1567516028881073
1767726488.7281377,4871,0.14147362112998962
1767726488.7339454,4873,0.13067075610160828
1767726488.8368251,4892,0.08633989095687866
1767726488.8427167,4894,0.13020271062850952
1767726488.9026353,4914,0.09471956640481949
1767726488.9723713,4938,0.08002563565969467
1767726488.9810483,4941,0.12208952754735947
1767726489.018671,4954,0.16234806180000305
1767726489.0421343,4962,0.10763777792453766
1767726489.068915,4971,0.16878676414489746
1767726489.0775604,4974,0.13441918790340424
1767726489.0834599,4976,0.11931513994932175
1767726489.0863698,4977,0.09452731907367706
1767726489.1274226,4991,0.12850739061832428
1767726489.1504555,4999,0.12503376603126526
1767726489.2152839,5021,0.11792634427547455
1767726489.23265,5027,0.07933474332094193
1767726489.241533,5030,0.07111060619354248
1767726489.2616346,5037,0.1966732144355774
1767726489.2997801,5050,0.26294535398483276
1767726489.3055851,5052,0.17673684656620026
1767726489.3084471,5053,0.15173232555389404
1767726489.3293955,5060,0.1358575075864792
1767726489.3811753,5078,0.13815705478191376
1767726489.4475434,5101,0.12820452451705933
1767726489.462152,5106,0.17424634099006653
1767726489.52049,5126,0.10264049470424652
1767726489.5262945,5128,0.11955694109201431
1767726489.5432513,5134,0.14801186323165894
1767726489.6180055,5160,0.14777278900146484
1767726489.6325157,5165,0.15414059162139893
1767726489.6702805,5178,0.07808427512645721
1767726489.6816266,5182,0.10245495289564133
1767726489.7816863,5200,0.1436927765607834
1767726489.8053288,5208,0.13260531425476074
1767726489.8734622,5231,0.12558245658874512
1767726489.8830984,5234,0.12890005111694336
1767726489.8860254,5235,0.07976134121417999
1767726489.8975525,5239,0.09031620621681213
1767726489.9005475,5240,0.14905647933483124
1767726489.9777517,5266,0.10309499502182007
1767726490.1005604,5289,0.1550244688987732
1767726490.1369834,5302,0.11268984526395798
1767726490.1816878,5318,0.0810413509607315
1767726490.218282,5329,0.12845075130462646
1767726490.3210208,5345,0.1827078014612198
1767726490.3620787,5359,0.12453612685203552
1767726490.3649933,5360,0.07480034232139587
1767726490.3737104,5363,0.10244779288768768
1767726490.470593,5380,0.10771536827087402
1767726490.5393553,5404,0.1367466151714325
1767726490.5450056,5406,0.12364700436592102
1767726490.5854914,5420,0.13672056794166565
1767726490.6400454,5439,0.14656803011894226
1767726490.6430147,5440,0.1223239079117775
1767726490.6488125,5442,0.10843504220247269
1767726490.663873,5447,0.14672669768333435
1767726490.7450395,5475,0.10520170629024506
1767726490.770579,5484,0.08916148543357849
1767726490.790332,5491,0.11576270312070847
1767726490.801862,5495,0.08139784634113312
1767726490.8195548,5501,0.14363053441047668
1767726490.8369856,5507,0.12540312111377716
1767726490.8514638,5512,0.13882580399513245
1767726490.8603172,5515,0.09989237785339355
1767726490.8664453,5517,0.11318441480398178
1767726490.9093328,5532,0.10896033048629761
1767726490.9352686,5541,0.16356515884399414
1767726490.957383,5549,0.21173125505447388
1767726491.0073678,5566,0.0932111144065857
1767726491.0219886,5571,0.07775774598121643
1767726491.0277045,5573,0.0992242842912674
1767726491.0620716,5585,0.13621515035629272
1767726491.06775,5587,0.143442302942276
1767726491.0850437,5593,0.08227472007274628
1767726491.1202369,5605,0.07591354846954346
1767726491.1345735,5610,0.12391185015439987
1767726491.1636276,5620,0.11186903715133667
1767726491.1926827,5630,0.10889122635126114
1767726491.274833,5658,0.16771352291107178
1767726491.2805583,5660,0.18270815908908844
1767726491.291951,5664,0.0948716253042221
1767726491.3356216,5679,0.09869098663330078
1767726491.501703,5720,0.15399812161922455
1767726491.5104542,5723,0.13284961879253387
1767726491.5627668,5741,0.13287927210330963
1767726491.5950925,5752,0.1346767246723175
1767726491.6146212,5759,0.1382322460412979
1767726491.6642878,5776,0.20921337604522705
1767726491.6729245,5779,0.1314074695110321
1767726491.6874058,5784,0.1504593789577484
1767726491.7008538,5789,0.05835598334670067
1767726491.7195394,5795,0.13168349862098694
1767726491.7537978,5807,0.12418550252914429
1767726491.7567763,5808,0.1331620067358017
1767726491.8062599,5825,0.08056198060512543
1767726491.8149364,5828,0.14700812101364136
1767726491.8359442,5835,0.1264902502298355
1767726491.9140677,5862,0.1315431147813797
1767726491.919854,5864,0.10899931937456131
1767726491.9409454,5871,0.09499213099479675
1767726492.0420058,5889,0.11754992604255676
1767726492.0476682,5891,0.12003027647733688
1767726492.0681083,5898,0.12201447784900665
1767726492.0945714,5907,0.11202853918075562
1767726492.1234853,5917,0.07400356978178024
1767726492.1263494,5918,0.12790943682193756
1767726492.1557581,5928,0.09049934148788452
1767726492.1673937,5932,0.07736378908157349
1767726492.1703653,5933,0.09727154672145844
1767726492.2255647,5952,0.1687570959329605
1767726492.2398543,5957,0.1398092359304428
1767726492.2456555,5959,0.09946194291114807
1767726492.2568908,5963,0.154944509267807
1767726492.2820418,5972,0.08535618335008621
1767726492.3344793,5990,0.18588626384735107
1767726492.3923547,6010,0.10967238247394562
1767726492.406792,6015,0.09588871896266937
1767726492.4333582,6024,0.16199952363967896
1767726492.450198,6030,0.09316889941692352
1767726492.4530027,6031,0.13473184406757355
1767726492.455836,6032,0.10368090122938156
1767726492.4644878,6035,0.10519388318061829
1767726492.4729247,6038,0.09012219309806824
1767726492.536201,6060,0.11520899832248688
1767726492.5886116,6078,0.10651553422212601
1767726492.6002083,6082,0.1792246699333191
1767726492.6147726,6087,0.12132565677165985
1767726492.6348255,6094,0.07008829712867737
